id,author_id,created_at,retweet_count,like_count,location,author_follower_count,text,topic,sentiment
1460316297732902912,1201289687169548288,Mon Nov 15 18:38:31 +0000 2021,3,2,"Edmonton, Alberta",28,"Pfizer's new drug Paxlovid reduces risk of hospitalization by 89% in patients treated within 3 days of symptoms. A nice side effect of this is that it will incentivize people to get tested, so they can access the drug.",C,positive
1460315863706312711,3314464964,Mon Nov 15 18:36:47 +0000 2021,0,3,"Edmonton, Alberta",431,"@marcorock101 @SportsTalkManQC @Habs_Fan_NJ i m done arguing for that , i m still dealing with my issues and the doctors are not certain it s the vaccine that cause my heart malfunction and they are still not certain what i have , do what you think is good for you and personally i respect everybody ‘s choices on the vax",V,neutral
1460315643631177729,1370166675723546625,Mon Nov 15 18:35:55 +0000 2021,0,1,"Calgary, Alberta",56,Excellent explanation of why vaccination is still important even after COVID infection,V,positive
1460315300080009217,134198093,Mon Nov 15 18:34:33 +0000 2021,1,4,"Saskatchewan, Canada",28886,Nov 15 vaccine clinics in: #BigRiver #Canora #Carnduff #CarrotRiver #Grenfell #IlelaaCrosse #LaRonge #Lanigan #MeadowLake #MooseJaw #Moosomin #Outlook #Pinehouse #Regina #Saskatoon #SwiftCurrent #Wakaw #Yorkton,V,neutral
1460315297362190339,134198093,Mon Nov 15 18:34:32 +0000 2021,6,10,"Saskatchewan, Canada",28886,Need your COVID-19 vaccine and/or annual flu shot?  🚶‍ Find a walk-in clinic:  ☎️ Book an appointment:,V,neutral
1460315017635528710,2934346219,Mon Nov 15 18:33:26 +0000 2021,0,1,"Calgary, Alberta",762,The Government and Media are the biggest causes of Covid.,P,negative
1460314212807237635,2774492370,Mon Nov 15 18:30:14 +0000 2021,0,0,"Brandon, MB",451,Covid-19 update for PMH :   - Duck Mountain: 14 act. cases -- ⬆ 1 new - Porcupine Mountain: 11 act. cases -- ⬆ 1 new - Riding Mountain: 1 act. cases  - Agassiz Mountain: 11 act. cases -- ⬆ 1 new - Swan River: 4 act. cases  - Asessippi: 10 act. cases -- ⬆ 2 new - Little,C,neutral
1460314072054784001,516215624,Mon Nov 15 18:29:40 +0000 2021,0,1,"Trochu, Alberta, Canada",55,"BIG NEWS...Norway reclassified COVID-19: No more dangerous than the ordinary flu...That jab is nothing but a sophisticated bio-weapon... Ontario reports 552 new COVID-19 cases today, 3 more deaths   via @cp24",C,neutral
1460313418947338240,295919482,Mon Nov 15 18:27:05 +0000 2021,0,3,,270,@PremierScottMoe Saskatchewan is also the home of 894 families mourning loved ones lost to Covid…. Many which could have been saved by listening to science and doctor recommendations. #covid19sk #skpoli,A,neutral
1460313217692049414,24215794,Mon Nov 15 18:26:17 +0000 2021,9,86,Edmonton,16237,"Frontline workers in Alberta continue to step up for our community. They are everyday heroes. It was a pleasure to meet the dedicated team of staff at the Edmonton West Vaccine Clinic. And if you haven’t done so, please go get vaccinated.",V,positive
1460313140885819394,286271958,Mon Nov 15 18:25:58 +0000 2021,0,8,"Calgary, Alberta, Canada",291,@LeylaDAsadi I have whiplash from being told that the real problem was vaccine procurement. It’s like the UCP are bound and determined to complain for things they can’t have and hold out for strategies that don’t work rather than fight #COVID19AB with all the tools available to them.,P,negative
1460312762534416385,91256611,Mon Nov 15 18:24:28 +0000 2021,0,0,Calgary,70,@mtgreenee @Twitter @TwitterSupport @TwitterSafety spreading misinformation about Covid,A,negative
