id,author_id,created_at,retweet_count,like_count,location,author_follower_count,text,topic,sentiment
1.46E+18,216862217,Wed Nov 17 19:15:37 +0000 2021,5,17,"Calgary, Alberta Canada",1644,New groundbreaking study by @UCalgaryMed @SnyderInstitute member Dr. Bryan Yipp; @ucalgaryvetmed Dr. Jeff Biernaskie; &amp; research team members @sarthak_s &amp; @NicoleLRosin shows why a drug that treats critically ill #COVID19 patients may only benefit males.  ,c,neutral
1.46E+18,364437591,Wed Nov 17 19:15:00 +0000 2021,0,0,"Edmonton, Alberta",1175,We offer H2S Alive 4+ times per week! Full COVID precautions being followed at all times. #SafetyFirst #h2salive Schedule here---&gt;  ,u,neutral
1.46E+18,174473050,Wed Nov 17 19:13:31 +0000 2021,10,29,"Edmonton, Alberta",20093,NEW:   Premier Jason Kenney announces $21.5M to extend COVID supports to homeless shelters women's shelters until March '22 across the province.   #yeg #Yyc #ableg,u,neutral
1.46E+18,1.41E+18,Wed Nov 17 19:12:13 +0000 2021,0,0,"Lethbridge, Alberta",88,"@effiedog No.    And block, because, well, nothing to see here if your take is that poor.  Also sharing your vaccine status as part of your profile, is another reason.  And wearing a mask on your profile.  And.. nevermind.  Just, block.",a,negative
1.46E+18,612804674,Wed Nov 17 19:12:06 +0000 2021,0,0,Malta,16817,False messages for booster vaccine administration at University Centre ,v,neutral
1.46E+18,23624320,Wed Nov 17 19:11:41 +0000 2021,0,0,"Edmonton, Alberta, Canada",82419,U.S. plans to invest billions in manufacturing COVID-19 vaccine ,m,positive
1.46E+18,1877329807,Wed Nov 17 19:11:12 +0000 2021,0,1,Saskatoon,1367,"How Saskatchewan's 13 regions rank in terms of COVID-19 vaccine coverage, 4 waves into the pandemic via @gqinsk | CBC News ",c,neutral
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
