id,author_id,created_at,retweet_count,like_count,location,author_follower_count,text,Topic,sentiment
1.46E+18,192656149,Wed Nov 17 21:40:27 +0000 2021,1,1,Edmonton,7279,Vaccinated vs. Unvaccinated: Europe’s Covid Culture War - The New York Times ,V,neutral
1.46E+18,1.31E+18,Wed Nov 17 21:40:03 +0000 2021,0,1,"East Bay, CA",43,@BigLipRadio @jacobg99409530 @torigriffin @GlennJacobsTN How’s this? ,U,neutral
1.46E+18,2820217755,Wed Nov 17 21:36:47 +0000 2021,14,74,Mohkinstsis/Calgary-AB-Treaty7,16396,"“Rick, those are the issues I stay up at the 3 the morning focusing on &amp; thinking about”  So sanctimonious. How much “worrying at 3 in the morning” did he do when our COVID-19 fourth wave was hitting us?  But he does have time to tweet about trucks during a BC climate disaster! ",P,positive
1.46E+18,1.24E+18,Wed Nov 17 21:36:11 +0000 2021,0,1,"Calgary, Alberta",115,"Thanks, We have decided as a family that we will not vaccinate our 8-year-old daughter.   We will first see how the vaccine performs on other people's children and go from there. #COVID19AB #ABPOLI ",V,negative
1.46E+18,292119758,Wed Nov 17 21:35:59 +0000 2021,0,0,"Calgary, Alberta",25,"@mspears96 @stephenasmith @AaronRodgers12 doesn’t owe the media private health information or vaccination status.  I agree he should have said “I’m allergic to an ingredient in the vaccines, so I tried a different therapy”.  But, stop calling him a liar! Not your damn business!",V,negative
1.46E+18,3752284343,Wed Nov 17 21:35:20 +0000 2021,0,1,"Calgary, Alberta",1258,"@NelsonNSCtweet @calgarylibrary @dollyslibrary Hi Nelson - due to the critical role libraries play in daily life, they not eligible for the Restrictions Exemption Program. For more information on safety measures and service available, visit ",T,positive
1.46E+18,194901519,Wed Nov 17 21:35:16 +0000 2021,0,1,"Calgary, Alberta",3246,"@IBJIYONGI Thanks; I did about 70 last year, but it was COVID so it was a slow hiring year. I expect I'll be around that range this year... we'll see how it goes. Somehow I've already had one interview (the clinical ethics/med school people are really nicely organized).",U,neutral
1.46E+18,39140487,Wed Nov 17 21:33:12 +0000 2021,0,0,"Calgary, Alberta",1783,In what science lab does this make sense? Does COVID wear a watch and it knows when it’s hour 73? The required test is a unnecessary step for double vaxed. ,A,negative
1.46E+18,14133375,Wed Nov 17 21:32:56 +0000 2021,2,3,"Saskatoon, SK, Canada",323,"@wjack76995 @andylumm @RTheatheist @JSAHolmes @pawley_robert @mcfunny @MdRisette @ChrisJohnsonMD @markmcdougall13 @carlsmythe @djdave2020 @BurgerLab12 @nyob7714 @TierraHenson @BrowningNeelyn @KayVonPaul @Alex_on_A14 @WendyOrent @Will_holliday1 @barryjohnreid21 @NateWeymouth @FineAndBrennan @JohnBee888 @ItsAllLies1 @ADreyzen @BioVisionary @RodFair2 @DEKKplans @KAMasse81 @jamesgordon4th @DontMes70957787 @Jenni86587557 @SassyGirlD1 @SaltaoVladimir @Bebert701 @jhan2qt @Nycweatherrepor @Michell69397997 @lizditz @TakeThatCDC @Dkingnbearjavi @thatsnotmine125 @florida_reb @ginapro @trpdo @fredwibblington @airbagandme @UKCryptoKing247 @Kathmarval ""There are no reports of previously infected &amp; unvaxx'd getting infected again.""  False.  ",A,negative
1.46E+18,1.24E+18,Wed Nov 17 21:31:26 +0000 2021,0,0,"Calgary, Alberta",439,Saskatchewan reports nearly 150 new COVID-19 cases and 4 additional deaths  ,C,neutral
1.46E+18,19000019,Wed Nov 17 21:30:54 +0000 2021,0,0,Saskatchewan,88606,Regina Exhibition Association requests $400K from city council as COVID-19 pilfers profit ,P,neutral
1.46E+18,42486455,Wed Nov 17 21:30:46 +0000 2021,0,0,"Saskatoon, Saskatchewan",65942,"Saskatchewan marks 900th COVID casualty, 149 new cases ",C,neutral
1.46E+18,754543548,Wed Nov 17 21:29:51 +0000 2021,0,0,"Edmonton AB, Canada",53,"The number of people struggling with homelessness in Edmonton has doubled during the COVID-19 pandemic, according to data from Homeward Trust. My Qn: Can't City think of concrete plan&amp;policy of reducing homelessness other than increasing their facilities? ",U,neutral
1.46E+18,1.03E+18,Wed Nov 17 21:27:45 +0000 2021,0,0,"Edmonton, Alberta",9,"Paper copy vaccine records issued by First Nations, Canadian Armed forces and other provinces will continue to be accepted at businesses and venues taking part in the Restrictions Exemption program after Nov. 15, whether a paper copy or displayed on a phone.   #safety4all ",T,positive
1.46E+18,737478692,Wed Nov 17 21:26:52 +0000 2021,0,0,"Red Deer, Alberta",73,"@pdf00587301 @dockaurG @doc_turek @DrP_MD @erdocAA @RealDavidJensen @TheoFleury14 @MaximeBernier @randyhillier @roccogalatilaw @greg_scott84 @ezralevant @TheRealKeean @kaki385 @ChickenGate Don’t just read the table, look at the text.  These are reported incidents not necessarily due to the vaccine. Most are minor, things like sore arms or rashes.",V,positive
1.46E+18,9.64E+17,Wed Nov 17 21:26:08 +0000 2021,0,0,Wet Coast of Canada,29,"After my booster, I have been diagnosed with ""Covid Arm.""  Doc said that means if I had had covid...  GET THE VACCINE PEOPLE!",V,positive
1.46E+18,8.16E+17,Wed Nov 17 21:24:20 +0000 2021,0,0,"Fort McMurray, Alberta",1678,@Jbuehler777 @ianmSC @j00d0k1ck I will help you out.  Desired results are 1) Reduce the number of people contracting COVID 2) Reduce the duration of infection 3) Reduce the frequency of extreme outcomes including death. ,S,positive
1.46E+18,197139260,Wed Nov 17 21:23:31 +0000 2021,0,3,Edmonton,12311,"Kenney says he's right to be concerned, and that he raised it at the meeting of the first ministers' meeting. Asked federal government to relax Covid border measures to facilitate trucking",P,positive
1.46E+18,325622182,Wed Nov 17 21:23:25 +0000 2021,0,1,"Calgary, Alberta, Canada",243,@jcgroovez @DarthRaider98 I remember when that happened... makes the COVID situation more real when it hits close to home or when one of your friends loses someone to it.,A,positive
1.46E+18,1.32E+18,Wed Nov 17 21:22:30 +0000 2021,0,0,"Moose Jaw, Saskatchewan",0,All @WSOP Final Table players have entered @NHL Covid protocol. ,U,neutral
1.46E+18,8.73E+17,Wed Nov 17 21:22:28 +0000 2021,0,16,"Cold Lake, Alberta",51,"@MclernonDylan @jkenney @AdrianaLaGrange So you’re saying your vaxxed child is not protected? Makes no sense. Also, kids aren’t much affected by COVID. So I’m not sure what the issue?",V,negative
1.46E+18,2841976834,Wed Nov 17 21:21:33 +0000 2021,0,0,UK via Canada,174,@JoBrodie I just had the Pfizer booster. A little bit of arm soreness and definitely a lot more tired then when I had AZ. Minor inconvenience.,V,positive
1.46E+18,2263235551,Wed Nov 17 21:21:26 +0000 2021,0,1,"dauphin,manitoba",19230,How COVID Might Sow Chaos in the Brain - Scientific American ,C,negative
1.46E+18,2854499282,Wed Nov 17 21:20:38 +0000 2021,0,0,"Calgary, Alberta",18,@jkenney @AdrianaLaGrange but thousands have to provide proof of vaccination to attend hockey games…?,T,negative
1.46E+18,8.14E+17,Wed Nov 17 21:20:35 +0000 2021,1,1,"Edmonton, Alberta",19645,Great story ⁦@yegFlossBosses⁩  ,U,neutral
1.46E+18,2493104372,Wed Nov 17 21:17:57 +0000 2021,3,5,"Calgary, Alberta",2518,Chief Medical Officer of Health Dr. Deena Hinshaw is calling on more Albertans to receive their influenza shot as just 20 per cent of the population has been immunized so far this season. #yyc @CTVCalgary   ,P,positive
1.46E+18,2903229037,Wed Nov 17 21:17:25 +0000 2021,0,1,Sk. Canada,159,Apparently living in a densely populated area doesn’t prevent covid. I know too many neighbours that have had it. Thank Drs. And Nurses they are still alive,M,positive
1.46E+18,15769858,Wed Nov 17 21:17:20 +0000 2021,0,2,"Edmonton, Alberta, Canada",182496,"COVID-19 live updates: Germany reports record 52,826 new infections Wednesday; Message shifts on airborne transmission; U.S.-Canada border announcement 'coming soon'  #covid19 ",C,neutral
1.46E+18,8.16E+17,Wed Nov 17 21:16:44 +0000 2021,0,0,"Fort McMurray, Alberta",1678,On the plus side plenty of snowbanks to jump in after goal scoring. ON the negative.  May be in the middle of the 15th COVID wave by then. ,A,neutral
1.46E+18,1.27E+18,Wed Nov 17 21:16:18 +0000 2021,0,6,Currently living in Canada. ,333,@ColorsOfTheWi13 We really need a spray vaccine. And then hire some really fuckin good crop dusters.,A,positive
1.46E+18,8.03E+17,Wed Nov 17 21:16:09 +0000 2021,2,56,"Kinistino, Saskatchewan",391,"@uncannycanuck @tammyrobert @AHiddyCBC I won’t be coaching basketball if that’s the case. It’s volunteering and is extra. I won’t be liable for a child getting COVID on my team due to @SKGov inaction. For a government relying on vaccines for their #Covid_19 plan, they sure know how to suppress vaccinations. #skpoli",V,positive
1.46E+18,330448352,Wed Nov 17 21:15:59 +0000 2021,0,0,"Saskatchewan, Canada",140,@pr0nan0n @lemonyzest757 @valleyofthemud @sleepisocialist Long Covid is a product of no treatment until the body becomes overloaded  There are early outpatient treatment protocols which prevent hospitalization in even the most comorbid people  Unfortunately those running the pandemic have convinced the masses they're a conspiracy theory,C,neutral
1.46E+18,1376291982,Wed Nov 17 21:14:20 +0000 2021,0,1,"Edmonton, AB",86,@dhoriyo @newforaday1 @TimmyFallopian @GldSilence @78Bouch @CMOH_Alberta More because 1% is in countries with massive health care resources not running beyond their capacity.  Add on over a billion long-COVID sufferers ranging from nerve/cognitive damage to lung/heart conditions all of which result in lower life expectancy.,C,neutral
1.46E+18,9.10E+17,Wed Nov 17 21:13:20 +0000 2021,0,2,"Calgary, Alberta",162,@jkenney @AdrianaLaGrange Why would you use the passive hesitant language of “should they choose to do so”?! You are anti public health and overtly undermine confidence in vaccination. This is an insult to healthcare workers and all those who are suffering from the many ill effects of this pandemic.,P,positive
1.46E+18,19028194,Wed Nov 17 21:11:32 +0000 2021,0,11,"Calgary, AB",1643,"I went for a drink with my girlfriend after our spin class yesterday and it was wing night, just after a Flames game and the pub was nearly empty. Asked the waitress and she thought it was because of the QR code requirement, that people could no longer fake their vaccine record ",U,neutral
1.46E+18,14857998,Wed Nov 17 21:10:21 +0000 2021,0,0,"Calgary, Alberta",992,Public healthcare experts urge Albertans to get flu shots as province grapples with 4th wave of COVID-19 ,C,neutral
1.46E+18,2411529956,Wed Nov 17 21:09:12 +0000 2021,0,1,"Calgary, AB",3422,@OperatorCoffee1 Wtf are they doing? Hasn't covid put a strain on our healthcare system already? Now they add heart attacks to the mix all for nothing,U,neutral
1.46E+18,199085496,Wed Nov 17 21:07:23 +0000 2021,0,0,"Devon, Alberta",83,@daddyandmadi @Jenaudreymarie Swallow my vaccine too bawd,U,neutral
1.46E+18,65110561,Wed Nov 17 21:07:18 +0000 2021,0,0,"Swift Current, SK",3119,The November 17 COVID-19 update from the SHA -  ,U,neutral
1.46E+18,1.45E+18,Wed Nov 17 21:06:34 +0000 2021,0,0,"Edmonton, Alberta",412,"@clubsoulife @ShellWatTheHell @TimJumonville @So_damntired Saying something like ""don't take more than you need"" is a huge cop out. How do you know how much people need. Maybe they are buying for friends and family. There is alot of hypocrisy in this and multi people admitted they did that durring covid in this post...",U,neutral
1.46E+18,975200486,Wed Nov 17 21:06:02 +0000 2021,222,981,Swamp,273140,"In the House Transportation &amp; Infrastructure Committee hearing today, I asked the AFL-CIO if they support members who apply for vaccine mandate exemptions. ",P,positive
1.46E+18,1.40E+18,Wed Nov 17 21:05:01 +0000 2021,0,0,Edmonton Alberta,8,@ReymiSekhhon @jkenney @AdrianaLaGrange I got covid and now im immune didnt need to goto the hospital or anything stop being whiny little babies and grow up if your sick deal with it on your own the hospital is a last resort for when you know that ur actually gonna die thats why they are full,A,positive
1.46E+18,1.20E+18,Wed Nov 17 21:03:18 +0000 2021,0,1,"Calgary, AB",58,"COVID 19 pandemic affected the physical activity and outdoor activity levels of many individuals. Our research suggests that higher anxiety due to the pandemic decreased outdoor activity, while lower anxiety increased time outdoors.  ",T,neutral
1.46E+18,1.36E+18,Wed Nov 17 21:01:57 +0000 2021,0,2,"Edmonton, Alberta, Canada",219,THERE’S NO EMERGENCY EXCEPT CLIMATE AND COVID IN AB RIGHT NOW BUT TEST 🚨,U,neutral
1.46E+18,46610018,Wed Nov 17 21:01:21 +0000 2021,0,0,Devon,382,@InThePaddockUk @IanM1871 @Pauline51734996 @JohnBurbage720 @PenelopeMKZ @sajidjavid Maybe you can't show me the playbook because it doesn't exist??  ,U,neutral
1.46E+18,247877036,Wed Nov 17 20:59:39 +0000 2021,0,4,Wessex,1703,You do long shifts in a stuffy store in low wages and see if you love masks. For months of ‘Covid’ supermarket staff served the public before masks were even advocated. There was no upsurge in cases among them. They served us well. #tesco ,M,positive
1.46E+18,1.26E+18,Wed Nov 17 20:58:43 +0000 2021,0,0,"Calgary, Alberta, Canada",243,I Think It Would Be Pretty Kool If Everybody On @Twitter Stopped Talking About #Covid_19,A,neutral
1.46E+18,14133375,Wed Nov 17 20:57:09 +0000 2021,0,4,"Saskatoon, SK, Canada",323,"@AbsoluteGnosis @Suesue2point0 @LauraDekker1 @Alan777774 @tenebra99 @AndrewLazarus4 @provaxtexan @Kolyin @mcfunny @FrankDElia7 @vigothecarpath @Tony__Heller @janiceallen_la @VolatileAmine @TakethatCt @MdRisette @lotusctr @volpiranyas @LiamKav @BatRock8 @Top_Muppetries @SendAliensToMe @AlvaroIM77 @estockbridge @questauthority @RobHeatherly1 @AGoldsmithEsq @docstardust @doritmi @Kathmarval @chickaboy @foofdawg @OAPym @smyl2day @quigley_jesse @ConsequentialBr @_mamadeb @deNutrients @DCGreenZone1 @CharaStone6 @SkepticalMutant @AcademicShards @TonyBaduy @carlsmythe @policing_uk @dnh214 @BichonAtLaw @MarkReady47 @kevin_kehres @MilanovNina Threat of violence is force.  There is no threat of violence in the situation of me getting a license, nor is there a threat of violence in the situation of vaccine mandates.",V,positive
1.46E+18,197139260,Wed Nov 17 20:56:21 +0000 2021,0,9,Edmonton,12311,"Notley says if by rolled out, you told them to wait several months, yes. Notley says community outreach works to bring up rates. Congrats to Northeast Calgary, which has 99%vaccination. Lists communities not doing so well. Will you take that same plan to others? Yes, Kenney says",V,positive
1.46E+18,197139260,Wed Nov 17 20:53:16 +0000 2021,0,8,Edmonton,12311,Notley says kids 12 to 18 only have aa two-dose rate of a little over 75 per cent. What can you tell us about the plan for 5 to 11. Will you plan for in-school vaccination clinics in that age group?,V,neutral
1.46E+18,1021847863,Wed Nov 17 20:52:53 +0000 2021,0,1,Calgary,878,@LBalkwillSr I know…plane ticket and covid tests say we gotta leave Friday though 😂😂,T,positive
1.46E+18,8.23E+17,Wed Nov 17 20:52:34 +0000 2021,0,0,"Medicine Hat, Alberta",3243,Province will not mandate COVID vaccines for K-12 students #COVID19AB ,V,neutral
1.46E+18,12653722,Wed Nov 17 20:52:28 +0000 2021,0,0,"Regina, Saskatchewan",68277,Young Innovators: U of S undergrad researcher investigates COVID-19's impact on people living with HIV ,C,neutral
1.46E+18,774013585,Wed Nov 17 20:50:11 +0000 2021,0,0,"Calgary, AB",1884,"The study, led by @OfficialUoM researchers, found a threefold increase in the risk of sleep problems in people following a positive PCR test, compared to those without a positive test. #covid19 #sleep  ",C,neutral
1.46E+18,371323129,Wed Nov 17 20:49:46 +0000 2021,0,3,Calgary,704,"I have a breast feeding consultation on Friday. The clinic asks that because of covid I come alone with the kids, and also that I bring the twins hungry but not starving.  Ha ha ha ha ha ha ha ha ha ha 🤣😭🤣",A,neutral
1.46E+18,318821825,Wed Nov 17 20:48:20 +0000 2021,0,0,"Regina, Saskatchewan",8560,"2,036 tests done.  2,039 vaccine doses given.  1,441 more people fully vaccinated. 821,659 total.",C,neutral
1.46E+18,975200486,Wed Nov 17 20:47:38 +0000 2021,678,2327,Swamp,273140,"Keep up Karen. There is no FDA approved vaccine available in the United States, according to CDC’s VaccineFinder.   ",V,negative
1.46E+18,7.06E+17,Wed Nov 17 20:46:53 +0000 2021,0,3,"Red Deer County, Alberta",942,"""The formulation of the vaccine (age 5-11 vs. other age groups) itself is the same, @CNAntoniou confirmed to @globalnews."" If the formulation is the same, why is @CPHO_Canada planning to give this to kids if 2 doses has already failed in adults? ",V,negative
1.46E+18,1.07E+18,Wed Nov 17 20:46:05 +0000 2021,0,0,"Moose Jaw, Saskatchewan",645,"149 COVID-19 cases, 3 deaths, 177 recoveries  #citymj ",C,neutral
1.46E+18,4780245109,Wed Nov 17 20:44:55 +0000 2021,1,0,"Lethbridge, Alberta",6279,Province extending COVID supports in homeless &amp; women’s shelters. #YQL #LNN #Alberta #Lethbridge   ,P,positive
1.46E+18,980903810,Wed Nov 17 20:43:26 +0000 2021,0,0,Saskatoon,24757,"How Saskatchewan's 13 regions rank in terms of COVID-19 vaccine coverage, 4 waves into the pandemic ",C,neutral
1.46E+18,807865098,Wed Nov 17 20:41:20 +0000 2021,1,8,Saskatoon,7512,"Today (November 17) in Saskatchewan 4 more COVID deaths 💔💔💔💔 149  new  COVID  cases 1,104  active  cases   168  COVID  patients in  Sask  hospitals   42  COVID  patients  in  Sask  ICUs 11  COVID  patients  in  Ontario  ICUs 7  day  average  is  114  cases/day",C,neutral
1.46E+18,318821825,Wed Nov 17 20:40:44 +0000 2021,1,3,"Regina, Saskatchewan",8560,"SK COVID update:  149 new. Up 64 on yesterday.  Far NW 0. Far N. Central 0. Far NE 2. NW 12. N. Central 10. NE 0. Saskatoon 39. Central West 2. Central East 19. Regina 17. SW 8. S. Central 2. SE 35.  1,104 active. Down 8 on yesterday.  Seven-day average: 114.  177 recoveries.",C,neutral
1.46E+18,10849632,Wed Nov 17 20:37:27 +0000 2021,0,3,Calgary,1167,@flying_steve @YYZBound @DFisman I'm Pfizer on top of AZ. Told AHS that I was travelling (which I was) and got a second Pfizer. Between that three shot combo and surviving COVID in late 2020 one would hope that I'm as protected as is currently possible.,V,positive
1.46E+18,3634392502,Wed Nov 17 20:37:22 +0000 2021,0,0,Edmonton alberta ,4,@CNN 100000 people died on fentynal in the last 12 months in the usa america is bleeding the covid crises has made the great poisoning of america fentynal even worse your average age of death went down this is serious. This number on fentynal deaths is the highest ever bad news.,U,neutral
1.46E+18,333838422,Wed Nov 17 20:33:57 +0000 2021,0,0,"Medicine Hat, Alberta",578,@Tommy_Slick same contact he showed while on vacation in August when covid took over. #worstpremierever #lier,U,neutral
1.46E+18,138101587,Wed Nov 17 20:30:25 +0000 2021,0,2,"Regina, SK",50933,"WATCH: The number of vaccinated people getting COVID-19 is increasing. But as Mackenzie Read reports, the stats don’t tell the whole story.  ",V,positive
1.46E+18,2911637917,Wed Nov 17 20:30:00 +0000 2021,0,0,"calgary , alberta, canada",419,@Kevgren1 As a result they would not be testing positive for covid then would they? Because the infection would have not have taken hold. I suspect you are overestimating your own understanding here,V,negative
1.46E+18,2474582132,Wed Nov 17 20:29:40 +0000 2021,0,0,"Calgary, Alberta, Canada",498,"Join the HBITO EDI Subcommittee in the first of a series of tea talk discussions!  Register here:   Coffee, tea and snacks will be provided. Proof of vaccination or a negative PCR test result is required for entry.",T,positive
1.46E+18,264660677,Wed Nov 17 20:29:40 +0000 2021,0,0,Calgary,51,@McalexMcintyre @richardzussman So you support restricting the unvaccinated but not vaccinated? Kind of like Austria? That makes no sense as the vaccine only lessens covid symptoms; doesnt stop spread🤷🏽‍♂️,V,negative
1.46E+18,19034752,Wed Nov 17 20:29:27 +0000 2021,0,3,"Calgary, Alberta",252,Feeling good about AZ/Pfizer/Pfizer!!!! ,V,positive
1.46E+18,1.04E+18,Wed Nov 17 20:29:13 +0000 2021,0,6,"Saskatoon, Saskatchewan",110,"@SaskHealth @seysey1974 @LittleGoatCR I’ve learned everything about my health online. I’m healthier at 40 than I was at 30. Probably why immune system easily defeated Covid. Doctors are useless for healthcare, and will soon be replaced by pill dispensing robots.",V,negative
1.46E+18,238205888,Wed Nov 17 20:29:06 +0000 2021,0,0,"Kingston, ONT Canada",4603,#queensu expert @skepticalIDdoc @QueensuDOM talks to @ctvottawa about the rising COVID-19 cases in Kingston. ,C,neutral
1.46E+18,1.18E+18,Wed Nov 17 20:27:57 +0000 2021,0,1,Calgary,175,"@Peter_Nimitz The comparison makes little sense. Obesity and preventable heart disease aren't deadly, highly communicable viruses. COVID-19 doesn't involve lifestyle choices.",C,positive
1.46E+18,1026882835,Wed Nov 17 20:25:49 +0000 2021,0,2,"Calgary, Alberta",116,"@anarchovvitch Something like that. Originally it was done by infecting people with cowpox, which was basically a variant of smallpox but not lethal. Hence the term 'vaccine', which comes from the Latin word 'vaccinae' meaning ""of cows"". :)",V,negative
1.46E+18,3003821211,Wed Nov 17 20:25:12 +0000 2021,0,6,"Edmonton, Alberta",667,#Alzheimer’s vaccine step closer after new treatment reverses memory loss ,U,neutral
1.46E+18,3104019553,Wed Nov 17 20:24:33 +0000 2021,0,1,"Calgary, Alberta",61,The Lab-Leak Hypothesis &amp; the Origin of Covid-19 | Alina Chan &amp; Matt Ridley  via @YouTube,C,neutral
1.46E+18,20554152,Wed Nov 17 20:24:23 +0000 2021,1,12,Regina,7685,Wotherspoon asks finance minister about costs of COVID and job losses   Min. Eyre up to respond and is not really addressing the question and the heckling and talking is drowning the end of her response out.,P,neutral
1.46E+18,8.57E+17,Wed Nov 17 20:23:02 +0000 2021,0,1,"Calgary, Alberta",4616,"Eighty million individuals have a shotgun decision by January 4th (delayed by one month to cover off Christmas deliveries) when the cut-off kicks in. NO JAB, NO JOB is the vaccination mantra. The US military, police and firefighters are being significantly affected.",V,neutral
1.46E+18,8.57E+17,Wed Nov 17 20:22:59 +0000 2021,0,1,"Calgary, Alberta",4616,"Bearish pressure on crude prices:   1.Covid caseloads are growing around the world. In the US, the death rate is over 764K deaths (up 8,000 during the last week). Worldwide, the death count is now 5.11M.",U,neutral
1.46E+18,243523910,Wed Nov 17 20:22:13 +0000 2021,0,0,"Calgary, Alberta",692,"@CURTMAH @cyung5 Time and time again, brown people are blamed - be it covid, climate change, whatever. These people grow our food! Have some respect, decency, compassion. FFS",A,negative
1.46E+18,23624320,Wed Nov 17 20:22:03 +0000 2021,0,0,"Edmonton, Alberta, Canada",82419,Dutch running short of COVID-19 tests as surge breaks records ,U,neutral
1.46E+18,439394396,Wed Nov 17 20:21:35 +0000 2021,0,0,Swift Current,369,The #COVID19 data for Saskatchewan on Nov. 17 indicate there are 4 new deaths. This brings the total number of COVID-19 deaths in the province since the start of the pandemic to 901. There have been 47 deaths in the province since Nov. 1. ,C,neutral
1.46E+18,250807784,Wed Nov 17 20:21:12 +0000 2021,0,3,Calgary,45,@CTVNews Anti-vaxxers vaccine math:  0.02% serious side effects = everyone dies 95% effectiveness = it doesn't work at all,V,positive
1.46E+18,407395156,Wed Nov 17 20:20:22 +0000 2021,3,26,Edmonton Canada,73832,"""There is no truth to these assertions.""  Infuriating. Bizarre. And very fact-check-able. (You alive?) I suppose Pfizer could have pulled a #PaulIsDead. ",U,neutral
1.46E+18,1018184041,Wed Nov 17 20:20:19 +0000 2021,0,2,Saskatoon,1821,Covid Update: Saskatchewan has 149 new cases today. Saskatoon (39).,C,neutral
1.46E+18,382737099,Wed Nov 17 20:18:26 +0000 2021,0,1,"Regina, SK",13067,Sask. surpasses 900 COVID-19 deaths ,C,neutral
1.46E+18,8.61E+17,Wed Nov 17 20:18:23 +0000 2021,1,4,"Calgary, Alberta",184,@Katrinx4 @friesen_f @jkenney @AdrianaLaGrange How many have died post mRNA vaccine? I'm looking forward to you providing the numbers to back up your claim.,V,negative
1.46E+18,8.61E+17,Wed Nov 17 20:17:23 +0000 2021,0,8,"Calgary, Alberta",184,"@Katrinx4 @friesen_f @jkenney @AdrianaLaGrange Hahahahahaha!!!! Gene therapy requires changing your DNA. This vaccine does not interact with the nucleus of your cell, where the DNA or gene as it were, is located. So please stop with this bullshit. There should be a button on twitter to report misinformation such as yours.",A,positive
1.46E+18,20554152,Wed Nov 17 20:16:38 +0000 2021,1,5,Regina,7685,Wotherspoon asks what the cost of a COVID ICU patient.   Min. Merriman says “not about dollars and cents” but health care. He says govt. will hold Ottawa accountable for health transfers $.   Wotherspoon asks for cost to fly patients Ontario.   Merriman says that’s not known yet.,P,positive
1.46E+18,34789232,Wed Nov 17 20:16:17 +0000 2021,0,0,Edmonton/Sherwood Park,2399,Interesting take....after this many months. What could go wrong really? #Covid_19 #ableg #yeg #abpoli #COVIDAB ,C,neutral
1.46E+18,604374963,Wed Nov 17 20:15:53 +0000 2021,0,0,"Calgary, Alberta Canada",8,@BrianMountney1 @kellylouisehar3 @geezerpaulr @Karma There was a court case here in Alberta Canada where they proved that there was not an isolated case they base it off the flu virus. The seasonal flu and cold or COVID-19 is how they got there so cold vaccine is made from,A,positive
1.46E+18,1.45E+18,Wed Nov 17 20:15:48 +0000 2021,3,15,"Calgary, Alberta Canada",59,"One of my favorite scientists, funding &amp; EDI advocate, Pres of @CSMB_SCBM &amp; my mentor @ImogenRCoePhD has been invited by the @UofC_Science Physics and Astronomy Graduate Students to give a LIVE talk on #EDI #STEM on March 3rd  #YYC better not enter the 5th COVID wave!",U,neutral
1.46E+18,8.61E+17,Wed Nov 17 20:14:06 +0000 2021,2,43,"Calgary, Alberta",184,"@jkenney @AdrianaLaGrange When my child gets vaccinated because the Canadian government has said this vaccine is safe and effective for children, my expectation is that he will go to school with other vaccinated children. My expectation is that the AB government stops catering to anti vaxx anti science.",V,positive
1.46E+18,20554152,Wed Nov 17 20:13:11 +0000 2021,2,14,Regina,7685,Trent Wotherspoon asks “what is the cost for each Saskatchewan COVID hospitalization?”  Min. Harpauer lists health care funding total.   Wotherspoon calls answer “nonsense”.,P,positive
1.46E+18,7.34E+17,Wed Nov 17 20:12:47 +0000 2021,0,0,"Airdrie, Alberta",36,@wrestle43 @jessica_sliman Covid? Or the vaxx??,U,neutral
1.46E+18,61071817,Wed Nov 17 20:12:18 +0000 2021,0,4,Brasil,830,"@Matt_Hunter_97 @e_asy1 Well I get the flu vaccine very year, because every year I can get a different type of fly, so what is the problem with the booster? We will probably have to get covid vaccine very couple of years forever, the same we do with the flu shot, I don't understand what is the problem",V,positive
1.46E+18,15769858,Wed Nov 17 20:12:06 +0000 2021,0,2,"Edmonton, Alberta, Canada",182496,COVID-19: Alberta's CMOH Hinshaw warns of possible fifth wave; 321 new cases Tuesday  #yeg  ,C,neutral
1.46E+18,1.14E+18,Wed Nov 17 20:11:47 +0000 2021,6,37,"Edmonton, Alberta",2842,"Tell me you’re undercutting vaccine confidence without saying you’re undercutting vaccine confidence.   Don’t give them an out, give them support, education, meet them where they are.   #ableg ",A,positive
1.46E+18,1219358858,Wed Nov 17 20:11:34 +0000 2021,0,1,"Edmonton, Alberta",213,"SEESA has connected us to each other &amp; our interests for 40 years. Help SEESA stay afloat after the ravages of COVID.  Every $ helps keep a senior physically, mentally and emotionally healthy &amp; may help reduce the appearance of fine lines and wrinkles.  ",U,neutral
1.46E+18,103955197,Wed Nov 17 20:10:45 +0000 2021,1,2,"Brandon, MB",1858,"Now just awaiting Health Canada approval and NACI advice. Doses could find their way to children within a week of approval from the regulator. On the approval, HC is nearing the final stages of review of the vaccine for children aged 5-11. #bdnmb #mbpoli ",M,positive
1.46E+18,62869171,Wed Nov 17 20:10:30 +0000 2021,0,1,"Saskatoon, Canada",19402,"Saskatchewan reported four more deaths due to COVID-19 on Wednesday, pushing the province's total to date to 901. There also were 149 new cases and 177 recoveries announced. ",C,neutral
1.46E+18,1465424792,Wed Nov 17 20:09:25 +0000 2021,0,0,"Saskatchewan, Canada",78,"@davetroy Ah I see the also push covid disinformation, how lovely. The Himalaya Group that promotes this is the one that launched a new crypto recently, wasn't it?",A,positive
1.46E+18,174473050,Wed Nov 17 20:09:18 +0000 2021,1,9,"Edmonton, Alberta",20093,"Does it cause reflection with all of the party talk against you?   Kenney says he is focused on priorities of Albertans.  Asks if Rick Bell wrote a column about positive government news, says Bell probably thinks its too fun and easy to write about people upset with COVID policy",P,positive
